x1,x2,y1
0.5517,0.3103,10.43472061
0.5862,0.3103,10.19442382
0.6207,0.3103,9.967086337
0.6552,0.3103,9.752314999
0.6897,0.3103,9.549508096
0.7241,0.3103,9.358501474
0.7586,0.3103,9.177446007
0.7931,0.3103,9.006175326
0.8276,0.3103,8.843977692
0.8621,0.3103,8.690179866
0.8966,0.3103,8.544153208
0.931,0.3103,8.405708284
0.9655,0.3103,8.273505639
0.0345,0.3448,5.063359659
0.069,0.3448,7.568564729
0.1034,0.3448,9.504395212
0.1379,0.3448,10.81351515
0.1724,0.3448,11.578408
0.2069,0.3448,11.94112957
0.2414,0.3448,12.0334736
0.2759,0.3448,11.95573419
0.3103,0.3448,11.77767505
0.3448,0.3448,11.54330884
0.3793,0.3448,11.28154868
0.4138,0.3448,11.00994194
0.4483,0.3448,10.73901911
0.4828,0.3448,10.47489048
0.5172,0.3448,10.22162928
0.5517,0.3448,9.979410876
0.5862,0.3448,9.749599218
0.6207,0.3448,9.532181409
0.6552,0.3448,9.326781427
0.6897,0.3448,9.132823822
0.7241,0.3448,8.950151603
0.7586,0.3448,8.776996331
0.7931,0.3448,8.613198893
0.8276,0.3448,8.458078608
0.8621,0.3448,8.310991614
0.8966,0.3448,8.171336698
0.931,0.3448,8.038932695
0.9655,0.3448,7.912498595
0.0345,0.3793,4.844615863
0.069,0.3793,7.241592779
0.1034,0.3793,9.093792838
0.1379,0.3793,10.34635707
0.1724,0.3793,11.07820554
0.2069,0.3793,11.42525706
0.2414,0.3793,11.51361171
0.2759,0.3793,11.43923075
0.3103,0.3793,11.268864
0.3448,0.3793,11.04462272
0.3793,0.3793,10.79417094
0.4138,0.3793,10.53429797
0.4483,0.3793,10.27507936
0.4828,0.3793,10.02236143
0.5172,0.3793,9.780041455
0.5517,0.3793,9.548287202
0.5862,0.3793,9.328403709
0.6207,0.3793,9.120378635
0.6552,0.3793,8.923852203
0.6897,0.3793,8.738273821
0.7241,0.3793,8.563493283
0.7586,0.3793,8.397818546
0.7931,0.3793,8.241097372
0.8276,0.3793,8.092678488
0.8621,0.3793,7.951945845
0.8966,0.3793,7.818324206
0.931,0.3793,7.69164023
0.9655,0.3793,7.570668249
0.0345,0.4138,4.638968512
0.069,0.4138,6.934197019
0.1034,0.4138,8.707773707
0.1379,0.4138,9.90716829
0.1724,0.4138,10.60795079
0.2069,0.4138,10.94027045
0.2414,0.4138,11.02487456
0.2759,0.4138,10.95365097
0.3103,0.4138,10.79051606
0.3448,0.4138,10.57579351
0.3793,0.4138,10.33597307
0.4138,0.4138,10.08713135
0.4483,0.4138,9.838916228
0.4828,0.4138,9.59692583
0.5172,0.4138,9.364892004
0.5517,0.4138,9.142975403
0.5862,0.4138,8.932425666
0.6207,0.4138,8.733230973
0.6552,0.4138,8.54504682
0.6897,0.4138,8.367345988
0.7241,0.4138,8.199984646
0.7586,0.4138,8.041342576
0.7931,0.4138,7.891274003
0.8276,0.4138,7.749155299
0.8621,0.4138,7.614396565
0.8966,0.4138,7.486446982
0.931,0.4138,7.365140569
0.9655,0.4138,7.249303684
0.0345,0.4483,4.446423253
0.069,0.4483,6.646385892
0.1034,0.4483,8.346348417
0.1379,0.4483,9.495960869
0.1724,0.4483,10.16765666
0.2069,0.4483,10.48618304
0.2414,0.4483,10.56727557
0.2759,0.4483,10.49900819
0.3103,0.4483,10.34264436
0.3448,0.4483,10.1368341
0.3793,0.4483,9.90696766
0.4138,0.4483,9.668454374
0.4483,0.4483,9.43054168
0.4828,0.4483,9.198595347
0.5172,0.4483,8.976192329
0.5517,0.4483,8.76348661
0.5862,0.4483,8.56167596
0.6207,0.4483,8.370749052
0.6552,0.4483,8.19037568
0.6897,0.4483,8.020050508
0.7241,0.4483,7.859635674
0.7586,0.4483,7.70757821
0.7931,0.4483,7.563738391
0.8276,0.4483,7.427518472
0.8621,0.4483,7.298353041
0.8966,0.4483,7.17571414
0.931,0.4483,7.059442677
0.9655,0.4483,6.948413724
0.0345,0.4828,4.266530701
0.069,0.4828,6.377487667
0.1034,0.4828,8.00867343
0.1379,0.4828,9.111775078
0.1724,0.4828,9.756295527
0.2069,0.4828,10.06193503
0.2414,0.4828,10.13974673
0.2759,0.4828,10.0742413
0.3103,0.4828,9.924203611
0.3448,0.4828,9.726719981
0.3793,0.4828,9.506153434
0.4138,0.4828,9.277289874
0.4483,0.4828,9.049002606
0.4828,0.4828,8.826440315
0.5172,0.4828,8.613035236
0.5517,0.4828,8.408935124
0.5862,0.4828,8.215289292
0.6207,0.4828,8.032086869
0.6552,0.4828,7.859011009
0.6897,0.4828,7.69557682
0.7241,0.4828,7.541652019
0.7586,0.4828,7.395746467
0.7931,0.4828,7.257726092
0.8276,0.4828,7.127017333
0.8621,0.4828,7.003077653
0.8966,0.4828,6.885400454
0.931,0.4828,6.773833079
0.9655,0.4828,6.667296114
0.0345,0.5172,4.099075929
0.069,0.5172,6.127181079
0.1034,0.5172,7.694345308
0.1379,0.5172,8.754151912
0.1724,0.5172,9.373375925
0.2069,0.5172,9.667019542
0.2414,0.5172,9.741777259
0.2759,0.5172,9.678842811
0.3103,0.5172,9.534693873
0.3448,0.5172,9.344961173
0.3793,0.5172,9.133051524
0.4138,0.5172,8.913170507
0.4483,0.5172,8.693843163
0.4828,0.5172,8.4800161
0.5172,0.5172,8.274986842
0.5517,0.5172,8.078897346
0.5862,0.5172,7.892851815
0.6207,0.5172,7.716839805
0.6552,0.5172,7.550556907
0.6897,0.5172,7.393537259
0.7241,0.5172,7.245653769
0.7586,0.5172,7.105474786
0.7931,0.5172,6.972871499
0.8276,0.5172,6.847292858
0.8621,0.5172,6.728217619
0.8966,0.5172,6.615159069
0.931,0.5172,6.507970542
0.9655,0.5172,6.40561499
0.0345,0.5517,3.942297011
0.069,0.5517,5.892832451
0.1034,0.5517,7.400056753
0.1379,0.5517,8.41932853
0.1724,0.5517,9.014868846
0.2069,0.5517,9.297281364
0.2414,0.5517,9.369179794
0.2759,0.5517,9.308652424
0.3103,0.5517,9.170016806
0.3448,0.5517,8.987540884
0.3793,0.5517,8.783736224
0.4138,0.5517,8.57226508
0.4483,0.5517,8.361326433
0.4828,0.5517,8.155677694
0.5172,0.5517,7.958490269
0.5517,0.5517,7.769900683
0.5862,0.5517,7.590970906
0.6207,0.5517,7.421690894
0.6552,0.5517,7.261767881
0.6897,0.5517,7.110753824
0.7241,0.5517,6.96852649
0.7586,0.5517,6.833708986
0.7931,0.5517,6.706177427
0.8276,0.5517,6.58540184
0.8621,0.5517,6.470880918
0.8966,0.5517,6.362146561
0.931,0.5517,6.259057715
0.9655,0.5517,6.160616994
0.0345,0.5862,3.795878663
0.069,0.5862,5.673970505
0.1034,0.5862,7.125215946
0.1379,0.5862,8.106631598
0.1724,0.5862,8.680053329
0.2069,0.5862,8.951976943
0.2414,0.5862,9.02120504
0.2759,0.5862,8.962925678
0.3103,0.5862,8.829439037
0.3448,0.5862,8.653740338
0.3793,0.5862,8.457505057
0.4138,0.5862,8.253888029
0.4483,0.5862,8.05078372
0.4828,0.5862,7.85277285
0.5172,0.5862,7.662909038
0.5517,0.5862,7.481323738
0.5862,0.5862,7.309039478
0.6207,0.5862,7.146046588
0.6552,0.5862,6.992063174
0.6897,0.5862,6.846657833
0.7241,0.5862,6.709712875
0.7586,0.5862,6.579902542
0.7931,0.5862,6.457107552
0.8276,0.5862,6.340817614
0.8621,0.5862,6.230550041
0.8966,0.5862,6.125854118
0.931,0.5862,6.026594028
0.9655,0.5862,5.931809432
0.0345,0.6207,3.659016632
0.069,0.6207,5.469393068
0.1034,0.6207,6.868313234
0.1379,0.6207,7.814343524
0.1724,0.6207,8.367090289
0.2069,0.6207,8.629209581
0.2414,0.6207,8.695941628
0.2759,0.6207,8.639763554
0.3103,0.6207,8.511089831
0.3448,0.6207,8.341726024
0.3793,0.6207,8.15256609
0.4138,0.6207,7.956290561
0.4483,0.6207,7.760509265
0.4828,0.6207,7.569637762
0.5172,0.6207,7.386619571
0.5517,0.6207,7.211581406
0.5862,0.6207,7.045508929
0.6207,0.6207,6.888392818
0.6552,0.6207,6.739961341
0.6897,0.6207,6.599798653
0.7241,0.6207,6.467791304
0.7586,0.6207,6.342661338
0.7931,0.6207,6.224293774
0.8276,0.6207,6.112196719
0.8621,0.6207,6.00590489
0.8966,0.6207,5.904983824
0.931,0.6207,5.8093026
0.9655,0.6207,5.717935502
0.0345,0.6552,3.530945237
0.069,0.6552,5.277955622
0.1034,0.6552,6.62791136
0.1379,0.6552,7.540829087
0.1724,0.6552,8.074228837
0.2069,0.6552,8.327173538
0.2414,0.6552,8.391569858
0.2759,0.6552,8.337358106
0.3103,0.6552,8.213188167
0.3448,0.6552,8.049752362
0.3793,0.6552,7.867213327
0.4138,0.6552,7.677807752
0.4483,0.6552,7.488879113
0.4828,0.6552,7.304688416
0.5172,0.6552,7.128076152
0.5517,0.6552,6.959164601
0.5862,0.6552,6.798904925
0.6207,0.6552,6.647288127
0.6552,0.6552,6.504051988
0.6897,0.6552,6.368795216
0.7241,0.6552,6.241408334
0.7586,0.6552,6.120658115
0.7931,0.6552,6.006433604
0.8276,0.6552,5.898260125
0.8621,0.6552,5.795688679
0.8966,0.6552,5.69830001
0.931,0.6552,5.60596778
0.9655,0.6552,5.517798677
0.0345,0.6897,3.410949117
0.069,0.6897,5.098588865
0.1034,0.6897,6.402667525
0.1379,0.6897,7.284560533
0.1724,0.6897,7.799833154
0.2069,0.6897,8.044181747
0.2414,0.6897,8.106389614
0.2759,0.6897,8.054020201
0.3103,0.6897,7.934070071
0.3448,0.6897,7.77618849
0.3793,0.6897,7.599852886
0.4138,0.6897,7.416884096
0.4483,0.6897,7.234376033
0.4828,0.6897,7.056444898
0.5172,0.6897,6.885834649
0.5517,0.6897,6.722663411
0.5862,0.6897,6.567850021
0.6207,0.6897,6.421385789
0.6552,0.6897,6.283017406
0.6897,0.6897,6.152357219
0.7241,0.6897,6.02929947
0.7586,0.6897,5.912652843
0.7931,0.6897,5.802310153
0.8276,0.6897,5.697812856
0.8621,0.6897,5.598727212
0.8966,0.6897,5.504648212
0.931,0.6897,5.415453814
0.9655,0.6897,5.330281061
0.0345,0.7241,3.298684012
0.069,0.7241,4.930778207
0.1034,0.7241,6.19193552
0.1379,0.7241,7.044802645
0.1724,0.7241,7.543116017
0.2069,0.7241,7.779422327
0.2414,0.7241,7.839582736
0.2759,0.7241,7.788936966
0.3103,0.7241,7.672934773
0.3448,0.7241,7.520249574
0.3793,0.7241,7.349717731
0.4138,0.7241,7.172771022
0.4483,0.7241,6.996269876
0.4828,0.7241,6.824195016
0.5172,0.7241,6.659200089
0.5517,0.7241,6.501399332
0.5862,0.7241,6.351681339
0.6207,0.7241,6.210037707
0.6552,0.7241,6.076223465
0.6897,0.7241,5.949863717
0.7241,0.7241,5.830856187
0.7586,0.7241,5.718048769
0.7931,0.7241,5.611337805
0.8276,0.7241,5.510279844
0.8621,0.7241,5.414455421
0.8966,0.7241,5.323472859
0.931,0.7241,5.23721413
0.9655,0.7241,5.154844681
0.0345,0.7586,3.192893419
0.069,0.7586,4.772645465
0.1034,0.7586,5.993356776
0.1379,0.7586,6.818871987
0.1724,0.7586,7.301204178
0.2069,0.7586,7.529932015
0.2414,0.7586,7.588163048
0.2759,0.7586,7.539141515
0.3103,0.7586,7.426859576
0.3448,0.7586,7.279071074
0.3793,0.7586,7.114008281
0.4138,0.7586,6.942736349
0.4483,0.7586,6.77189569
0.4828,0.7586,6.605339365
0.5172,0.7586,6.445635915
0.5517,0.7586,6.292895914
0.5862,0.7586,6.147979459
0.6207,0.7586,6.010878416
0.6552,0.7586,5.881355669
0.6897,0.7586,5.759048347
0.7241,0.7586,5.643857453
0.7586,0.7586,5.534667831
0.7931,0.7586,5.431379146
0.8276,0.7586,5.333562168
0.8621,0.7586,5.240810887
0.8966,0.7586,5.152746185
0.931,0.7586,5.06925382
0.9655,0.7586,4.989526005
0.0345,0.7931,3.093362099
0.069,0.7931,4.623868903
0.1034,0.7931,5.806527266
0.1379,0.7931,6.606308885
0.1724,0.7931,7.073605447
0.2069,0.7931,7.295203205
0.2414,0.7931,7.351619015
0.2759,0.7931,7.30412562
0.3103,0.7931,7.195343819
0.3448,0.7931,7.052162293
0.3793,0.7931,6.892244964
0.4138,0.7931,6.726312052
0.4483,0.7931,6.560796969
0.4828,0.7931,6.399432665
0.5172,0.7931,6.244707614
0.5517,0.7931,6.096728941
0.5862,0.7931,5.956329933
0.6207,0.7931,5.823502708
0.6552,0.7931,5.698017544
0.6897,0.7931,5.579522879
0.7241,0.7931,5.467922804
0.7586,0.7931,5.362136924
0.7931,0.7931,5.262068033
0.8276,0.7931,5.167300282
0.8621,0.7931,5.077440314
0.8966,0.7931,4.992120833
0.931,0.7931,4.911231156
0.9655,0.7931,4.833988677
0.0345,0.8276,2.99958809
0.069,0.8276,4.483698206
0.1034,0.8276,5.630504764
0.1379,0.8276,6.40604133
0.1724,0.8276,6.859171987
0.2069,0.8276,7.0740521
0.2414,0.8276,7.128757688
0.2759,0.8276,7.082704035
0.3103,0.8276,6.97721991
0.3448,0.8276,6.838378874
0.3793,0.8276,6.683309373
0.4138,0.8276,6.522406649
0.4483,0.8276,6.361909089
0.4828,0.8276,6.205436478
0.5172,0.8276,6.055401853
0.5517,0.8276,5.911909093
0.5862,0.8276,5.775766224
0.6207,0.8276,5.646965602
0.6552,0.8276,5.525284469
0.6897,0.8276,5.410381922
0.7241,0.8276,5.302164958
0.7586,0.8276,5.199585934
0.7931,0.8276,5.10255059
0.8276,0.8276,5.010655685
0.8621,0.8276,4.923519785
0.8966,0.8276,4.840786729
0.931,0.8276,4.76234919
0.9655,0.8276,4.687448285
0.0345,0.8621,2.911115699
0.069,0.8621,4.351452214
0.1034,0.8621,5.464433887
0.1379,0.8621,6.217096121
0.1724,0.8621,6.656861759
0.2069,0.8621,6.865404016
0.2414,0.8621,6.918496071
0.2759,0.8621,6.873800763
0.3103,0.8621,6.771427876
0.3448,0.8621,6.636681936
0.3793,0.8621,6.486186186
0.4138,0.8621,6.330029263
0.4483,0.8621,6.174265554
0.4828,0.8621,6.022408078
0.5172,0.8621,5.876798702
0.5517,0.8621,5.737538239
0.5862,0.8621,5.605410883
0.6207,0.8621,5.480409216
0.6552,0.8621,5.362317049
0.6897,0.8621,5.250803535
0.7241,0.8621,5.145778414
0.7586,0.8621,5.046224942
0.7931,0.8621,4.952051641
0.8276,0.8621,4.862867162
0.8621,0.8621,4.778301323
0.8966,0.8621,4.698008465
0.931,0.8621,4.621884429
0.9655,0.8621,4.549192715
0.0345,0.8966,2.827531523
0.069,0.8966,4.226512987
0.1034,0.8966,5.307538646
0.1379,0.8966,6.038590384
0.1724,0.8966,6.465729438
0.2069,0.8966,6.668284013
0.2414,0.8966,6.719851685
0.2759,0.8966,6.676439672
0.3103,0.8966,6.577006124
0.3448,0.8966,6.446129019
0.3793,0.8966,6.299954314
0.4138,0.8966,6.148280981
0.4483,0.8966,5.996989571
0.4828,0.8966,5.849492239
0.5172,0.8966,5.70806361
0.5517,0.8966,5.572801605
0.5862,0.8966,5.444467899
0.6207,0.8966,5.323055289
0.6552,0.8966,5.208353794
0.6897,0.8966,5.100042065
0.7241,0.8966,4.998032432
0.7586,0.8966,4.901337348
0.7931,0.8966,4.809867958
0.8276,0.8966,4.72324415
0.8621,0.8966,4.641106371
0.8966,0.8966,4.563118888
0.931,0.8966,4.489180532
0.9655,0.8966,4.418575947
0.0345,0.931,2.748683559
0.069,0.931,4.108653313
0.1034,0.931,5.159533713
0.1379,0.931,5.870199492
0.1724,0.931,6.285427434
0.2069,0.931,6.482333614
0.2414,0.931,6.53246328
0.2759,0.931,6.490261847
0.3103,0.931,6.393601081
0.3448,0.931,6.266373588
0.3793,0.931,6.124275082
0.4138,0.931,5.97683128
0.4483,0.931,5.829758751
0.4828,0.931,5.6863745
0.5172,0.931,5.548889721
0.5517,0.931,5.417399603
0.5862,0.931,5.292644585
0.6207,0.931,5.174617662
0.6552,0.931,5.06311471
0.6897,0.931,4.957823339
0.7241,0.931,4.858658326
0.7586,0.931,4.764659661
0.7931,0.931,4.675740967
0.8276,0.931,4.591532733
0.8621,0.931,4.511685432
0.8966,0.931,4.435872692
0.931,0.931,4.363996165
0.9655,0.931,4.295360446
0.0345,0.9655,2.673773846
0.069,0.9655,3.996680422
0.1034,0.9655,5.018921239
0.1379,0.9655,5.710219285
0.1724,0.9655,6.114131044
0.2069,0.9655,6.305670951
0.2414,0.9655,6.354434437
0.2759,0.9655,6.313383116
0.3103,0.9655,6.219356641
0.3448,0.9655,6.095596472
0.3793,0.9655,5.957370567
0.4138,0.9655,5.813945043
0.4483,0.9655,5.670880674
0.4828,0.9655,5.531404065
0.5172,0.9655,5.39766615
0.5517,0.9655,5.269759526
0.5862,0.9655,5.148404449
0.6207,0.9655,5.033594107
0.6552,0.9655,4.925129938
0.6897,0.9655,4.822708066
0.7241,0.9655,4.726245592
0.7586,0.9655,4.634808667
0.7931,0.9655,4.548313269
0.8276,0.9655,4.466399957
0.8621,0.9655,4.38872873
0.8966,0.9655,4.31498211
0.931,0.9655,4.24506443
0.9655,0.9655,4.178299236
