x1,x2,y1,y2
-0.7096,0.613,48.22740034,36.64697509
-0.7096,0.6452,48.15414856,34.29499654
-0.7096,0.6774,48.0736389,31.90565028
-0.7096,0.7096,47.98587136,29.47893631
-0.7096,0.742,47.89023304,26.999433
-0.7096,0.7742,47.78790466,24.4977515
-0.7096,0.8064,47.6783184,21.95870228
-0.7096,0.8388,47.56072584,19.366166
-0.7096,0.871,47.43657874,16.75214926
-0.7096,0.9032,47.30517376,14.10076481
-0.7096,0.9354,47.1665109,11.41201265
-0.7096,0.9678,47.01966114,8.66884358
-0.7096,1,46.86643744,5.905123891
-0.6774,-1,42.86175234,106.8166417
-0.6774,-0.9678,43.14896024,106.348848
-0.6774,-0.9354,43.4306264,105.8404321
-0.6774,-0.9032,43.70327346,105.2976709
-0.6774,-0.871,43.96866264,104.7175419
-0.6774,-0.8388,44.22679394,104.1000452
-0.6774,-0.8064,44.4792029,103.4409965
-0.6774,-0.7742,44.72277336,102.7485323
-0.6774,-0.742,44.95908594,102.0187004
-0.6774,-0.7096,45.18954066,101.2466187
-0.6774,-0.6774,45.4112924,100.4418193
-0.6774,-0.6452,45.62578626,99.5996521
-0.6774,-0.613,45.83302224,98.72011722
-0.6774,-0.5806,46.03421976,97.7974028
-0.6774,-0.5484,46.2268949,96.84290039
-0.6774,-0.5162,46.41231216,95.85103027
-0.6774,-0.4838,46.59155544,94.81528288
-0.6774,-0.4516,46.76241186,93.74844523
-0.6774,-0.4194,46.9260104,92.64423987
-0.6774,-0.387,47.08329944,91.49545951
-0.6774,-0.3548,47.23233714,90.31628662
-0.6774,-0.3226,47.37411696,89.09974602
-0.6774,-0.2904,47.5086389,87.8458377
-0.6774,-0.258,47.63667074,86.54642456
-0.6774,-0.2258,47.75663184,85.21754872
-0.6774,-0.1936,47.86933506,83.85130517
-0.6774,-0.1612,47.97541266,82.43885905
-0.6774,-0.129,48.07355504,80.99764797
-0.6774,-0.0968,48.16443954,79.51906918
-0.6774,-0.0646,48.24806616,78.00312268
-0.6774,-0.0322,48.32488656,76.44004377
-0.6774,0,48.39395234,74.84912974
-0.6774,0.0322,48.45576024,73.220848
-0.6774,0.0646,48.5106264,71.54473612
-0.6774,0.0968,48.55787346,69.84148686
-0.6774,0.129,48.59786264,68.10086988
-0.6774,0.1612,48.63059394,66.32288518
-0.6774,0.1936,48.6562029,64.49614052
-0.6774,0.2258,48.67437336,62.6431883
-0.6774,0.258,48.68528594,60.75286837
-0.6774,0.2904,48.68894066,58.81309074
-0.6774,0.3226,48.6852924,56.84780328
-0.6774,0.3548,48.67438626,54.8451481
-0.6774,0.387,48.65622224,52.80512522
-0.6774,0.4194,48.63061976,50.7147148
-0.6774,0.4516,48.5978949,48.59972439
-0.6774,0.4838,48.55791216,46.44736627
-0.6774,0.5162,48.51035544,44.24392288
-0.6774,0.5484,48.45581186,42.01659723
-0.6774,0.5806,48.3940104,39.75190387
-0.6774,0.613,48.32449944,37.43542751
-0.6774,0.6452,48.24813714,35.09576662
-0.6774,0.6774,48.16451696,32.71873802
-0.6774,0.7096,48.0736389,30.3043417
-0.6774,0.742,47.97487074,27.83723256
-0.6774,0.7742,47.86943184,25.34786872
-0.6774,0.8064,47.75673506,22.82113717
-0.6774,0.8388,47.63601266,20.24099505
-0.6774,0.871,47.50875504,17.63929597
-0.6774,0.9032,47.37423954,15.00022918
-0.6774,0.9354,47.23246616,12.32379468
-0.6774,0.9678,47.08248656,9.593019773
-0.6774,1,46.92615234,6.841617743
-0.6452,-1,43.10740936,106.983543
-0.6452,-0.9678,43.39150674,106.5280669
-0.6452,-0.9354,43.67004306,106.0320452
-0.6452,-0.9032,43.9395796,105.5016016
-0.6452,-0.871,44.20185826,104.9337902
-0.6452,-0.8388,44.45687904,104.3286112
-0.6452,-0.8064,44.70615816,103.6819567
-0.6452,-0.7742,44.9466181,103.0018102
-0.6452,-0.742,45.17982016,102.2842959
-0.6452,-0.7096,45.40714504,101.5246084
-0.6452,-0.6774,45.62578626,100.7321266
-0.6452,-0.6452,45.8371696,99.90227711
-0.6452,-0.613,46.04129506,99.03505988
-0.6452,-0.5806,46.23936274,98.12473963
-0.6452,-0.5484,46.42892736,97.18255488
-0.6452,-0.5162,46.6112341,96.20300242
-0.6452,-0.4838,46.78734754,95.17964919
-0.6452,-0.4516,46.95509344,94.1251292
-0.6452,-0.4194,47.11558146,93.0332415
-0.6452,-0.387,47.26974066,91.8968553
-0.6452,-0.3548,47.41566784,90.73000008
-0.6452,-0.3226,47.55433714,89.52577714
-0.6452,-0.2904,47.68574856,88.28418648
-0.6452,-0.258,47.81065056,86.9971675
-0.6452,-0.2258,47.92750114,85.68060932
-0.6452,-0.1936,48.03709384,84.32668343
-0.6452,-0.1612,48.1400416,82.92663148
-0.6452,-0.129,48.23507346,81.49773806
-0.6452,-0.0968,48.32284744,80.03147692
-0.6452,-0.0646,48.40336354,78.52784808
-0.6452,-0.0322,48.4770541,76.97716334
-0.6452,0,48.54300936,75.39856697
-0.6452,0.0322,48.60170674,73.78260289
-0.6452,0.0646,48.65344306,72.11888518
-0.6452,0.0968,48.6975796,70.42795357
-0.6452,0.129,48.73445826,68.69965425
-0.6452,0.1612,48.76407904,66.93398721
-0.6452,0.1936,48.78655816,65.11963672
-0.6452,0.2258,48.8016181,63.27900216
-0.6452,0.258,48.80942016,61.40099988
-0.6452,0.2904,48.80994504,59.47361642
-0.6452,0.3226,48.80318626,57.52064662
-0.6452,0.3548,48.7891696,55.53030911
-0.6452,0.387,48.76789506,53.50260388
-0.6452,0.4194,48.73916274,51.42458763
-0.6452,0.4516,48.70332736,49.32191488
-0.6452,0.4838,48.6602341,47.18187442
-0.6452,0.5162,48.60954754,44.99082519
-0.6452,0.5484,48.55189344,42.7758172
-0.6452,0.5806,48.48698146,40.5234415
-0.6452,0.613,48.41434066,38.2193593
-0.6452,0.6452,48.33486784,35.89201608
-0.6452,0.6774,48.24813714,33.52730514
-0.6452,0.7096,48.15414856,31.12522648
-0.6452,0.742,48.05225056,28.6705115
-0.6452,0.7742,47.94370114,26.19346532
-0.6452,0.8064,47.82789384,23.67905143
-0.6452,0.8388,47.7040416,21.11130348
-0.6452,0.871,47.57367346,18.52192206
-0.6452,0.9032,47.43604744,15.89517292
-0.6452,0.9354,47.29116354,13.23105608
-0.6452,0.9678,47.1380541,10.51267534
-0.6452,1,46.97860936,7.773590973
-0.613,-1,43.3458085,107.1459236
-0.613,-0.9678,43.62679536,106.7027652
-0.613,-0.9354,43.90220184,106.2191376
-0.613,-0.9032,44.16862786,105.7010117
-0.613,-0.871,44.427796,105.145518
-0.613,-0.8388,44.67970626,104.5526566
-0.613,-0.8064,44.92585554,103.9183963
-0.613,-0.7742,45.16320496,103.2505674
-0.613,-0.742,45.3932965,102.5453708
-0.613,-0.7096,45.61749154,101.7980775
-0.613,-0.6774,45.83302224,101.0179133
-0.613,-0.6452,46.04129506,100.2003815
-0.613,-0.613,46.24231,99.34548192
-0.613,-0.5806,46.43724784,98.44755584
-0.613,-0.5484,46.62370194,97.51768874
-0.613,-0.5162,46.80289816,96.55045394
-0.613,-0.4838,46.97588176,95.53949488
-0.613,-0.4516,47.14051714,94.49729255
-0.613,-0.4194,47.29789464,93.41772251
-0.613,-0.387,47.448924,92.29373048
-0.613,-0.3548,47.59174066,91.13919291
-0.613,-0.3226,47.72729944,89.94728763
-0.613,-0.2904,47.85560034,88.71801463
-0.613,-0.258,47.9773725,87.44338982
-0.613,-0.2258,48.09111256,86.1391493
-0.613,-0.1936,48.19759474,84.79754106
-0.613,-0.1612,48.29741266,83.40988328
-0.613,-0.129,48.389334,81.99330752
-0.613,-0.0968,48.47399746,80.53936405
-0.613,-0.0646,48.55140304,79.04805286
-0.613,-0.0322,48.62196376,77.50976229
-0.613,0,48.6848085,75.94348358
-0.613,0.0322,48.74039536,74.33983716
-0.613,0.0646,48.78900184,72.68851361
-0.613,0.0968,48.83002786,71.00989966
-0.613,0.129,48.863796,69.293918
-0.613,0.1612,48.89030626,67.54056862
-0.613,0.1936,48.90965554,65.7386123
-0.613,0.2258,48.92160496,63.9102954
-0.613,0.258,48.9262965,62.04461078
-0.613,0.2904,48.92369154,60.12962148
-0.613,0.3226,48.91382224,58.18896934
-0.613,0.3548,48.89669506,56.21094949
-0.613,0.387,48.87231,54.19556192
-0.613,0.4194,48.84044784,52.12993984
-0.613,0.4516,48.80150194,50.03958474
-0.613,0.4838,48.75529816,47.91186194
-0.613,0.5162,48.70148176,45.73320688
-0.613,0.5484,48.64071714,43.53051655
-0.613,0.5806,48.57269464,41.29045851
-0.613,0.613,48.496924,38.99877048
-0.613,0.6452,48.41434066,36.68374491
-0.613,0.6774,48.32449944,34.33135163
-0.613,0.7096,48.22740034,31.94159063
-0.613,0.742,48.1223725,29.49926982
-0.613,0.7742,48.01071256,27.0345413
-0.613,0.8064,47.89179474,24.53244506
-0.613,0.8388,47.76481266,21.97709128
-0.613,0.871,47.631334,19.40002752
-0.613,0.9032,47.49059746,16.78559605
-0.613,0.9354,47.34260304,14.13379686
-0.613,0.9678,47.18636376,11.42781029
-0.613,1,47.0238085,8.70104358
-0.5806,-1,43.57836274,107.3047499
-0.5806,-0.9678,43.85621976,106.8739857
-0.5806,-0.9354,44.12847696,106.4028293
-0.5806,-0.9032,44.39177314,105.8970975
-0.5806,-0.871,44.64781144,105.353998
-0.5806,-0.8388,44.89659186,104.7735308
-0.5806,-0.8064,45.13959186,104.1517416
-0.5806,-0.7742,45.37381144,103.4963069
-0.5806,-0.742,45.60077314,102.8035044
-0.5806,-0.7096,45.8218189,102.0686823
-0.5806,-0.6774,46.03421976,101.3009123
-0.5806,-0.6452,46.23936274,100.4957746
-0.5806,-0.613,46.43724784,99.65326922
-0.5806,-0.5806,46.6290364,98.76781428
-0.5806,-0.5484,46.81236066,97.85034136
-0.5806,-0.5162,46.98842704,96.89550072
-0.5806,-0.4838,47.15826136,95.89701281
-0.5806,-0.4516,47.3197669,94.86720465
-0.5806,-0.4194,47.47401456,93.80002877
-0.5806,-0.387,47.62189464,92.68850789
-0.5806,-0.3548,47.76158146,91.54636449
-0.5806,-0.3226,47.8940104,90.36685337
-0.5806,-0.2904,48.01918146,89.14997454
-0.5806,-0.258,48.13780434,87.88782088
-0.5806,-0.2258,48.24841456,86.59597452
-0.5806,-0.1936,48.3517669,85.26676046
-0.5806,-0.1612,48.44843554,83.89157382
-0.5806,-0.129,48.53722704,82.48739223
-0.5806,-0.0968,48.61876066,81.04584292
-0.5806,-0.0646,48.6930364,79.5669259
-0.5806,-0.0322,48.76044784,78.04110648
-0.5806,0,48.82016274,76.48722194
-0.5806,0.0322,48.87261976,74.89596968
-0.5806,0.0646,48.91807696,73.25711728
-0.5806,0.0968,48.95597314,71.5908975
-0.5806,0.129,48.98661144,69.88731
-0.5806,0.1612,49.00999186,68.14635479
-0.5806,0.1936,49.02619186,66.35686962
-0.5806,0.2258,49.03501144,64.54094688
-0.5806,0.258,49.03657314,62.68765643
-0.5806,0.2904,49.0308189,60.78513828
-0.5806,0.3226,49.01781976,58.85688031
-0.5806,0.3548,48.99756274,56.89125462
-0.5806,0.387,48.97004784,54.88826122
-0.5806,0.4194,48.9350364,52.83511028
-0.5806,0.4516,48.89296066,50.75714936
-0.5806,0.4838,48.84362704,48.64182072
-0.5806,0.5162,48.78666136,46.47563681
-0.5806,0.5484,48.7227669,44.28534065
-0.5806,0.5806,48.65161456,42.05767677
-0.5806,0.613,48.57269464,39.77845989
-0.5806,0.6452,48.48698146,37.47582849
-0.5806,0.6774,48.3940104,35.13582937
-0.5806,0.7096,48.29378146,32.75846254
-0.5806,0.742,48.18560434,30.32861288
-0.5806,0.7742,48.07081456,27.87627852
-0.5806,0.8064,47.9487669,25.38657646
-0.5806,0.8388,47.81863554,22.84369382
-0.5806,0.871,47.68202704,20.27902423
-0.5806,0.9032,47.53816066,17.67698692
-0.5806,0.9354,47.3870364,15.0375819
-0.5806,0.9678,47.22764784,12.34406648
-0.5806,1,47.06196274,9.629693935
-0.5484,-1,43.80220104,107.4580612
-0.5484,-0.9678,44.07694754,107.0396146
-0.5484,-0.9354,44.3460749,106.5808524
-0.5484,-0.9032,44.60626056,106.0874383
-0.5484,-0.871,44.85918834,105.5566564
-0.5484,-0.8388,45.10485824,104.9885069
-0.5484,-0.8064,45.3447284,104.3791119
-0.5484,-0.7742,45.57583746,103.7359948
-0.5484,-0.742,45.79968864,103.05551
-0.5484,-0.7096,46.01760456,102.333082
-0.5484,-0.6774,46.2268949,101.5776297
-0.5484,-0.6452,46.42892736,100.7848097
-0.5484,-0.613,46.62370194,99.95462194
-0.5484,-0.5806,46.81236066,99.08156117
-0.5484,-0.5484,46.9925744,98.1764059
-0.5484,-0.5162,47.16553026,97.23388292
-0.5484,-0.4838,47.33223474,96.24778918
-0.5484,-0.4516,47.49062976,95.23029868
-0.5484,-0.4194,47.6417669,94.17544046
-0.5484,-0.387,47.78651714,93.07631374
-0.5484,-0.3548,47.92309344,91.946488
-0.5484,-0.3226,48.05241186,90.77929454
-0.5484,-0.2904,48.1744724,89.57473337
-0.5484,-0.258,48.28996544,88.32497388
-0.5484,-0.2258,48.39746514,87.04544518
-0.5484,-0.1936,48.49770696,85.72854877
-0.5484,-0.1612,48.59124576,84.3657563
-0.5484,-0.129,48.67692674,82.97389237
-0.5484,-0.0968,48.75534984,81.54466072
-0.5484,-0.0646,48.82651506,80.07806136
-0.5484,-0.0322,48.89079666,78.5646361
-0.5484,0,48.94740104,77.02306922
-0.5484,0.0322,48.99674754,75.44413462
-0.5484,0.0646,49.0390749,73.81767639
-0.5484,0.0968,49.07386056,72.16377427
-0.5484,0.129,49.10138834,70.47250443
-0.5484,0.1612,49.12165824,68.74386688
-0.5484,0.1936,49.1347284,66.96677587
-0.5484,0.2258,49.14043746,65.16317079
-0.5484,0.258,49.13888864,63.322198
-0.5484,0.2904,49.13000456,61.43207402
-0.5484,0.3226,49.1138949,59.5161337
-0.5484,0.3548,49.09052736,57.56282568
-0.5484,0.387,49.05990194,55.57214994
-0.5484,0.4194,49.02176066,53.53139317
-0.5484,0.4516,48.9765744,51.4657499
-0.5484,0.4838,48.92413026,49.36273892
-0.5484,0.5162,48.86403474,47.20894918
-0.5484,0.5484,48.79702976,45.03097068
-0.5484,0.5806,48.7227669,42.81562446
-0.5484,0.613,48.64071714,40.54880174
-0.5484,0.6452,48.55189344,38.258488
-0.5484,0.6774,48.45581186,35.93080654
-0.5484,0.7096,48.3524724,33.56575737
-0.5484,0.742,48.24116544,31.14830188
-0.5484,0.7742,48.12326514,28.70828518
-0.5484,0.8064,47.99810696,26.23090077
-0.5484,0.8388,47.86484576,23.7004123
-0.5484,0.871,47.72512674,21.14806037
-0.5484,0.9032,47.57814984,18.55834072
-0.5484,0.9354,47.42391506,15.93125336
-0.5484,0.9678,47.26139666,13.2501321
-0.5484,1,47.09260104,10.54807722
-0.5162,-1,44.01878146,107.6068519
-0.5162,-0.9678,44.29041744,107.2007229
-0.5162,-0.9354,44.55641496,106.7543549
-0.5162,-0.9032,44.8134901,106.2732584
-0.5162,-0.871,45.06330736,105.7547942
-0.5162,-0.8388,45.30586674,105.1989623
-0.5162,-0.8064,45.54260706,104.6019615
-0.5162,-0.7742,45.7706056,103.9711621
-0.5162,-0.742,45.99134626,103.302995
-0.5162,-0.7096,46.20613234,102.5929611
-0.5162,-0.6774,46.41231216,101.8498265
-0.5162,-0.6452,46.6112341,101.0693241
-0.5162,-0.613,46.80289816,100.251454
-0.5162,-0.5806,46.98842704,99.39078743
-0.5162,-0.5484,47.16553026,98.49794982
-0.5162,-0.5162,47.3353756,97.5677445
-0.5162,-0.4838,47.49895024,96.59404492
-0.5162,-0.4516,47.65423474,95.58887208
-0.5162,-0.4194,47.80226136,94.54633152
-0.5162,-0.387,47.94388176,93.45959897
-0.5162,-0.3548,48.07734754,92.34209089
-0.5162,-0.3226,48.20355544,91.18721509
-0.5162,-0.2904,48.32250546,89.99497158
-0.5162,-0.258,48.43486866,88.75760625
-0.5162,-0.2258,48.53925784,87.49039521
-0.5162,-0.1936,48.63638914,86.18581646
-0.5162,-0.1612,48.7267981,84.83541816
-0.5162,-0.129,48.80936856,83.45587188
-0.5162,-0.0968,48.88468114,82.0389579
-0.5162,-0.0646,48.95273584,80.5846762
-0.5162,-0.0322,49.0138876,79.08364511
-0.5162,0,49.06738146,77.55439588
-0.5162,0.0322,49.11361744,75.98777894
-0.5162,0.0646,49.15281496,74.37371488
-0.5162,0.0968,49.1844901,72.73213042
-0.5162,0.129,49.20890736,71.05317824
-0.5162,0.1612,49.22606674,69.33685834
-0.5162,0.1936,49.23600706,67.5721615
-0.5162,0.2258,49.2386056,65.78087408
-0.5162,0.258,49.23394626,63.95221895
-0.5162,0.2904,49.22193234,62.07448914
-0.5162,0.3226,49.20271216,60.17086648
-0.5162,0.3548,49.1762341,58.22987611
-0.5162,0.387,49.14249816,56.25151803
-0.5162,0.4194,49.10122704,54.22315543
-0.5162,0.4516,49.05293026,52.16982982
-0.5162,0.4838,48.9973756,50.0791365
-0.5162,0.5162,48.93415024,47.93774092
-0.5162,0.5484,48.86403474,45.77208008
-0.5162,0.5806,48.78666136,43.56905152
-0.5162,0.613,48.70148176,41.31462297
-0.5162,0.6452,48.60954754,39.03662689
-0.5162,0.6774,48.51035544,36.72126309
-0.5162,0.7096,48.40390546,34.36853158
-0.5162,0.742,48.28946866,31.96347025
-0.5162,0.7742,48.16845784,29.53577121
-0.5162,0.8064,48.04018914,27.07070446
-0.5162,0.8388,47.9037981,24.55261016
-0.5162,0.871,47.76096856,22.01257588
-0.5162,0.9032,47.61088114,19.4351739
-0.5162,0.9354,47.45353584,16.8204042
-0.5162,0.9678,47.2878876,14.15167711
-0.5162,1,47.11598146,11.46193988
-0.4838,-1,44.22938146,107.7520039
-0.4838,-0.9678,44.4978876,107.3582691
-0.4838,-0.9354,44.76073584,106.9243722
-0.4838,-0.9032,45.01468114,106.4556699
-0.4838,-0.871,45.26136856,105.9495999
-0.4838,-0.8388,45.5007981,105.4061622
-0.4838,-0.8064,45.73438914,104.8216325
-0.4838,-0.7742,45.95925784,104.2032272
-0.4838,-0.742,46.17686866,103.5474542
-0.4838,-0.7096,46.38850546,102.8498916
-0.4838,-0.6774,46.59155544,102.1191511
-0.4838,-0.6452,46.78734754,101.3510429
-0.4838,-0.613,46.97588176,100.545567
-0.4838,-0.5806,47.15826136,99.69737152
-0.4838,-0.5484,47.33223474,98.81692808
-0.4838,-0.5162,47.49895024,97.89911692
-0.4838,-0.4838,47.6593756,96.9378885
-0.4838,-0.4516,47.81153026,95.94510982
-0.4838,-0.4194,47.95642704,94.91496343
-0.4838,-0.387,48.09489816,93.84070203
-0.4838,-0.3548,48.2252341,92.73558811
-0.4838,-0.3226,48.34831216,91.59310648
-0.4838,-0.2904,48.46413234,90.41325714
-0.4838,-0.258,48.57334626,89.18836295
-0.4838,-0.2258,48.6746056,87.93354608
-0.4838,-0.1936,48.76860706,86.6413615
-0.4838,-0.1612,48.85586674,85.30343434
-0.4838,-0.129,48.93530736,83.93628224
-0.4838,-0.0968,49.0074901,82.53176242
-0.4838,-0.0646,49.07241496,81.08987488
-0.4838,-0.0322,49.13041744,79.60131494
-0.4838,0,49.18078146,78.08445988
-0.4838,0.0322,49.2238876,76.53023711
-0.4838,0.0646,49.25993584,74.9286442
-0.4838,0.0968,49.28848114,73.2994539
-0.4838,0.129,49.30976856,71.63289588
-0.4838,0.1612,49.3237981,69.92897016
-0.4838,0.1936,49.33058914,68.17674446
-0.4838,0.2258,49.33005784,66.39785121
-0.4838,0.258,49.32226866,64.58159025
-0.4838,0.2904,49.30710546,62.71633158
-0.4838,0.3226,49.28475544,60.82510309
-0.4838,0.3548,49.25514754,58.89650689
-0.4838,0.387,49.21828176,56.93054297
-0.4838,0.4194,49.17386136,54.91465152
-0.4838,0.4516,49.12243474,52.87372008
-0.4838,0.4838,49.06375024,50.79542092
-0.4838,0.5162,48.9973756,48.6664965
-0.4838,0.5484,48.92413026,46.51322982
-0.4838,0.5806,48.84362704,44.32259543
-0.4838,0.613,48.75529816,42.08063803
-0.4838,0.6452,48.6602341,39.81503611
-0.4838,0.6774,48.55791216,37.51206648
-0.4838,0.7096,48.44833234,35.17172914
-0.4838,0.742,48.33074626,32.77913895
-0.4838,0.7742,48.2066056,30.36383408
-0.4838,0.8064,48.07520706,27.9111615
-0.4838,0.8388,47.93566674,25.40553834
-0.4838,0.871,47.78970736,22.87789824
-0.4838,0.9032,47.6364901,20.31289042
-0.4838,0.9354,47.47601496,17.71051488
-0.4838,0.9678,47.30721744,15.05425894
-0.4838,1,47.13218146,12.37691588
-0.4516,-1,44.43140104,107.8917252
-0.4516,-0.9678,44.69679666,107.5103081
-0.4516,-0.9354,44.95651506,107.0888054
-0.4516,-0.9032,45.20734984,106.6324207
-0.4516,-0.871,45.45092674,106.1386684
-0.4516,-0.8388,45.68724576,105.6075483
-0.4516,-0.8064,45.91770696,105.0354128
-0.4516,-0.7742,46.13946514,104.4293252
-0.4516,-0.742,46.35396544,103.7858699
-0.4516,-0.7096,46.5624724,103.1007014
-0.4516,-0.6774,46.76241186,102.3822785
-0.4516,-0.6452,46.95509344,101.626488
-0.4516,-0.613,47.14051714,100.8333297
-0.4516,-0.5806,47.3197669,99.99752846
-0.4516,-0.5484,47.49062976,99.12940268
-0.4516,-0.5162,47.65423474,98.22390918
-0.4516,-0.4838,47.81153026,97.27507492
-0.4516,-0.4516,47.9605744,96.2946139
-0.4516,-0.4194,48.10236066,95.27678517
-0.4516,-0.387,48.23770194,94.21491794
-0.4516,-0.3548,48.36492736,93.12212168
-0.4516,-0.3226,48.4848949,91.9919577
-0.4516,-0.2904,48.59760456,90.82442602
-0.4516,-0.258,48.70368864,89.611926
-0.4516,-0.2258,48.80183746,88.36942679
-0.4516,-0.1936,48.8927284,87.08955987
-0.4516,-0.1612,48.97685824,85.76402688
-0.4516,-0.129,49.05318834,84.40919243
-0.4516,-0.0968,49.12226056,83.01699027
-0.4516,-0.0646,49.1840749,81.58742039
-0.4516,-0.0322,49.23894754,80.11125462
-0.4516,0,49.28620104,78.60671722
-0.4516,0.0322,49.32619666,77.0648121
-0.4516,0.0646,49.35911506,75.47561336
-0.4516,0.0968,49.38454984,73.85874072
-0.4516,0.129,49.40272674,72.20450037
-0.4516,0.1612,49.41364576,70.5128923
-0.4516,0.1936,49.41730696,68.77306077
-0.4516,0.2258,49.41366514,67.00648518
-0.4516,0.258,49.40276544,65.20254188
-0.4516,0.2904,49.3844724,63.34967737
-0.4516,0.3226,49.35901186,61.47076654
-0.4516,0.3548,49.32629344,59.554488
-0.4516,0.387,49.28631714,57.60084174
-0.4516,0.4194,49.2387669,55.59734446
-0.4516,0.4516,49.18422976,53.56873068
-0.4516,0.4838,49.12243474,51.50274918
-0.4516,0.5162,49.05293026,49.38621892
-0.4516,0.5484,48.9765744,47.2452699
-0.4516,0.5806,48.89296066,45.06695317
-0.4516,0.613,48.80150194,42.83738994
-0.4516,0.6452,48.70332736,40.58410568
-0.4516,0.6774,48.5978949,38.2934537
-0.4516,0.7096,48.48520456,35.96543402
-0.4516,0.742,48.36448864,33.585238
-0.4516,0.7742,48.23723746,31.18225079
-0.4516,0.8064,48.1027284,28.74189587
-0.4516,0.8388,47.96005824,26.24866688
-0.4516,0.871,47.81098834,23.73334443
-0.4516,0.9032,47.65466056,21.18065427
-0.4516,0.9354,47.4910749,18.59059639
-0.4516,0.9678,47.31914754,15.94673462
-0.4516,1,47.14100104,13.28170922
-0.4194,-1,44.62616274,108.0269259
-0.4194,-0.9678,44.88844784,107.6578265
-0.4194,-0.9354,45.1450364,107.2487179
-0.4194,-0.9032,45.39276066,106.8046509
-0.4194,-0.871,45.63322704,106.3232162
-0.4194,-0.8388,45.86643554,105.8044138
-0.4194,-0.8064,46.0937669,105.2446725
-0.4194,-0.7742,46.31241456,104.6509025
-0.4194,-0.742,46.52380434,104.0197649
-0.4194,-0.7096,46.72918146,103.3469905
-0.4194,-0.6774,46.9260104,102.6408854
-0.4194,-0.6452,47.11558146,101.8974125
-0.4194,-0.613,47.29789464,101.1165719
-0.4194,-0.5806,47.47401456,100.2931648
-0.4194,-0.5484,47.6417669,99.43735665
-0.4194,-0.5162,47.80226136,98.54418081
-0.4194,-0.4838,47.95642704,97.60774072
-0.4194,-0.4516,48.10236066,96.63959736
-0.4194,-0.4194,48.2410364,95.63408628
-0.4194,-0.387,48.37324784,94.58461322
-0.4194,-0.3548,48.49736274,93.50413462
-0.4194,-0.3226,48.61421976,92.38628831
-0.4194,-0.2904,48.7238189,91.23107428
-0.4194,-0.258,48.82677314,90.03096843
-0.4194,-0.2258,48.92181144,88.80078688
-0.4194,-0.1936,49.00959186,87.53323762
-0.4194,-0.1612,49.09059186,86.22009879
-0.4194,-0.129,49.16381144,84.877582
-0.4194,-0.0968,49.22977314,83.4976975
-0.4194,-0.0646,49.28847696,82.08044528
-0.4194,-0.0322,49.34021976,80.61667368
-0.4194,0,49.38436274,79.12445394
-0.4194,0.0322,49.42124784,77.59486648
-0.4194,0.0646,49.4510364,76.0180619
-0.4194,0.0968,49.47336066,74.41350692
-0.4194,0.129,49.48842704,72.77158423
-0.4194,0.1612,49.49623554,71.09229382
-0.4194,0.1936,49.4967669,69.36485646
-0.4194,0.2258,49.49001456,67.61059852
-0.4194,0.258,49.47600434,65.81897288
-0.4194,0.2904,49.45458146,63.97850254
-0.4194,0.3226,49.4260104,62.11190937
-0.4194,0.3548,49.39018146,60.20794849
-0.4194,0.387,49.34709464,58.26661989
-0.4194,0.4194,49.29641456,56.27551677
-0.4194,0.4516,49.2387669,54.25922065
-0.4194,0.4838,49.17386136,52.20555681
-0.4194,0.5162,49.10122704,50.10142072
-0.4194,0.5484,49.02176066,47.97278936
-0.4194,0.5806,48.9350364,45.80679028
-0.4194,0.613,48.84044784,43.58962122
-0.4194,0.6452,48.73916274,41.34865462
-0.4194,0.6774,48.63061976,39.07032031
-0.4194,0.7096,48.5148189,36.75461828
-0.4194,0.742,48.39097314,34.38681643
-0.4194,0.7742,48.26061144,31.99614688
-0.4194,0.8064,48.12299186,29.56810962
-0.4194,0.8388,47.97719186,27.08727479
-0.4194,0.871,47.82501144,24.58427
-0.4194,0.9032,47.66557314,22.0438975
-0.4194,0.9354,47.49887696,19.46615728
-0.4194,0.9678,47.32381976,16.83468968
-0.4194,1,47.14256274,14.18198194
-0.387,-1,44.8148085,108.1584036
-0.387,-0.9678,45.07396376,107.8016983
-0.387,-0.9354,45.32740304,107.4050609
-0.387,-0.9032,45.57199746,106.973388
-0.387,-0.871,45.809334,106.5043475
-0.387,-0.8388,46.03941266,105.9979393
-0.387,-0.8064,46.26359474,105.4506691
-0.387,-0.7742,46.47911256,104.8692933
-0.387,-0.742,46.6873725,104.2505498
-0.387,-0.7096,46.88960034,103.5902466
-0.387,-0.6774,47.08329944,102.8965356
-0.387,-0.6452,47.26974066,102.1654569
-0.387,-0.613,47.448924,101.3970105
-0.387,-0.5806,47.62189464,100.5860745
-0.387,-0.5484,47.78651714,99.74266055
-0.387,-0.5162,47.94388176,98.86187888
-0.387,-0.4838,48.09489816,97.93790994
-0.387,-0.4516,48.23770194,96.98216074
-0.387,-0.4194,48.37324784,95.98904384
-0.387,-0.387,48.50231,94.95204192
-0.387,-0.3548,48.62329506,93.88395749
-0.387,-0.3226,48.73702224,92.77850534
-0.387,-0.2904,48.84349154,91.63568548
-0.387,-0.258,48.9432965,90.44805078
-0.387,-0.2258,49.03520496,89.2302634
-0.387,-0.1936,49.11985554,87.9751083
-0.387,-0.1612,49.19770626,86.67444062
-0.387,-0.129,49.267796,85.344318
-0.387,-0.0968,49.33062786,83.97682766
